-9.51     -9.79     -11.25     0.00     -6.06     925097
-9.64     -9.79     -10.19     0.00     -6.06     926880
-9.64     -9.79     -11.25     0.00     -6.13     928662
-9.78     -9.92     -10.19     0.00     -6.19     930445
-9.91     -10.06     -11.25     0.00     -6.25     932227
-9.78     -10.06     -10.19     0.00     -6.31     934009
-9.91     -10.19     -11.25     0.00     -6.50     935791
-9.91     -10.19     -11.25     0.00     -6.50     937574
-10.05     -10.19     -11.25     0.00     -6.50     939357
-10.05     -10.19     -11.25     0.00     -6.63     941138
-10.19     -10.33     -12.31     0.00     -6.63     942921
-10.19     -10.33     -11.25     0.00     -6.75     944703
-10.19     -10.33     -11.25     0.00     -6.81     946486
-10.19     -10.33     -11.25     0.00     -6.88     948269
-10.32     -10.33     -11.25     0.00     -6.94     950050
-10.32     -10.47     -11.25     0.00     -7.00     951833
-10.46     -10.60     -11.25     0.00     -7.06     953615
-10.46     -10.47     -11.25     0.00     -7.13     955398
-10.60     -10.60     -11.25     0.00     -7.19     957180
-10.60     -10.74     -11.25     0.00     -7.19     958962
-10.60     -10.74     -11.25     0.00     -7.25     960745
-10.60     -10.74     -11.25     0.00     -7.25     962527
-10.74     -10.74     -12.31     0.00     -7.31     964310
-10.87     -10.88     -12.31     0.00     -7.38     966092
-10.87     -10.88     -12.31     0.00     -7.44     967874
-11.01     -11.02     -12.31     0.00     -7.50     969657
-10.87     -11.02     -11.25     0.00     -7.56     971439
-10.87     -11.15     -12.31     0.00     -7.63     973221
-11.01     -11.15     -12.31     0.00     -7.69     975004
-11.15     -11.15     -12.31     0.00     -7.75     976786
-11.29     -11.29     -12.31     0.00     -7.75     978569
-11.29     -11.29     -12.31     0.00     -7.81     980352
-11.29     -11.43     -12.31     0.00     -7.94     982133
-11.43     -11.43     -12.31     0.00     -8.00     983916
-11.43     -11.43     -12.31     0.00     -8.06     985698
-11.43     -11.57     -12.31     0.00     -8.13     987481
-11.57     -11.57     -12.31     0.00     -8.19     989263
-11.57     -11.57     -12.31     0.00     -8.25     991045
-11.57     -11.57     -12.31     0.00     -8.31     992828
-11.57     -11.71     -12.31     0.00     -8.38     994610
-11.71     -11.57     -12.31     0.00     -8.44     996392
-11.86     -11.85     -12.31     0.00     -8.50     998175
-12.00     -11.85     -12.31     0.00     -8.50     999957
-12.00     -11.85     -12.31     0.00     -8.63     1001740
-12.00     -11.99     -12.31     0.00     -8.69     1003522
-12.00     -11.85     -13.37     0.00     -8.69     1005304
-12.00     -11.99     -12.31     0.00     -8.75     1007087
-12.14     -11.99     -13.37     0.00     -8.81     1008869
-12.14     -11.99     -13.37     0.00     -8.81     1010652
-12.14     -12.14     -13.37     0.00     -8.88     1012434
-12.28     -12.28     -13.37     0.00     -8.88     1014216
-12.42     -12.28     -13.37     0.00     -8.88     1015999
-12.42     -12.28     -13.37     0.00     -8.94     1017781
-12.42     -12.28     -13.37     0.00     -9.06     1019564
